Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150227/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.81
Liftedindex,-1.66
LIFTcomputedusingvirtualtemperature,-2.23
SWEATindex,122.60
Kindex,28.30
Crosstotalsindex,17.50
Verticaltotalsindex,26.50
Totalstotalsindex,44.00
ConvectiveAvailablePotentialEnergy,421.67
CAPEusingvirtualtemperature,518.60
ConvectiveInhibition,-158.02
CINSusingvirtualtemperature,-101.32
EquilibrumLevel,258.73
EquilibrumLevelusingvirtualtemperature,258.39
LevelofFreeConvection,690.94
LFCTusingvirtualtemperature,707.70
BulkRichardsonNumber,13.05
BulkRichardsonNumberusingCAPV,16.05
Temp[K]oftheLiftedCondensationLevel,291.22
Pres[hPa]oftheLiftedCondensationLevel,939.55
Meanmixedlayerpotentialtemperature,296.46
Meanmixedlayermixingratio,14.10
1000hPato500hPathickness,5700.00
Precipitablewater[mm]forentiresounding,35.52
