Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100828/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.45
Liftedindex,11.27
LIFTcomputedusingvirtualtemperature,11.17
SWEATindex,61.99
Kindex,-28.50
Crosstotalsindex,-13.50
Verticaltotalsindex,24.50
Totalstotalsindex,11.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.68
Pres[hPa]oftheLiftedCondensationLevel,837.47
Meanmixedlayerpotentialtemperature,287.91
Meanmixedlayermixingratio,4.78
1000hPato500hPathickness,5535.00
Precipitablewater[mm]forentiresounding,8.07
