Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111004/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.45
Liftedindex,9.35
LIFTcomputedusingvirtualtemperature,9.22
SWEATindex,78.01
Kindex,-8.90
Crosstotalsindex,12.70
Verticaltotalsindex,22.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.19
Pres[hPa]oftheLiftedCondensationLevel,855.96
Meanmixedlayerpotentialtemperature,288.75
Meanmixedlayermixingratio,5.61
1000hPato500hPathickness,5526.00
Precipitablewater[mm]forentiresounding,11.20
