Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130827/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.89
Liftedindex,7.62
LIFTcomputedusingvirtualtemperature,7.41
SWEATindex,43.81
Kindex,-23.70
Crosstotalsindex,11.90
Verticaltotalsindex,20.90
Totalstotalsindex,32.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.36
Pres[hPa]oftheLiftedCondensationLevel,914.44
Meanmixedlayerpotentialtemperature,290.70
Meanmixedlayermixingratio,8.63
1000hPato500hPathickness,5604.00
Precipitablewater[mm]forentiresounding,16.32
