Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101208/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.89
Liftedindex,1.18
LIFTcomputedusingvirtualtemperature,0.67
SWEATindex,155.78
Kindex,22.40
Crosstotalsindex,18.60
Verticaltotalsindex,21.50
Totalstotalsindex,40.10
ConvectiveAvailablePotentialEnergy,4.63
CAPEusingvirtualtemperature,22.01
ConvectiveInhibition,-7.62
CINSusingvirtualtemperature,-7.68
EquilibrumLevel,768.60
EquilibrumLevelusingvirtualtemperature,359.49
LevelofFreeConvection,894.82
LFCTusingvirtualtemperature,897.26
BulkRichardsonNumber,1.93
BulkRichardsonNumberusingCAPV,9.18
Temp[K]oftheLiftedCondensationLevel,290.24
Pres[hPa]oftheLiftedCondensationLevel,928.13
Meanmixedlayerpotentialtemperature,296.51
Meanmixedlayermixingratio,13.41
1000hPato500hPathickness,5710.00
Precipitablewater[mm]forentiresounding,38.26
