Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110428/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.06
Liftedindex,0.46
LIFTcomputedusingvirtualtemperature,0.20
SWEATindex,155.38
Kindex,30.80
Crosstotalsindex,23.70
Verticaltotalsindex,24.30
Totalstotalsindex,48.00
ConvectiveAvailablePotentialEnergy,18.60
CAPEusingvirtualtemperature,25.74
ConvectiveInhibition,-14.30
CINSusingvirtualtemperature,-12.23
EquilibrumLevel,699.07
EquilibrumLevelusingvirtualtemperature,697.30
LevelofFreeConvection,892.27
LFCTusingvirtualtemperature,896.27
BulkRichardsonNumber,1.61
BulkRichardsonNumberusingCAPV,2.22
Temp[K]oftheLiftedCondensationLevel,286.95
Pres[hPa]oftheLiftedCondensationLevel,966.13
Meanmixedlayerpotentialtemperature,289.80
Meanmixedlayermixingratio,10.38
1000hPato500hPathickness,5575.00
Precipitablewater[mm]forentiresounding,28.63
