Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100721/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.60
Liftedindex,12.23
LIFTcomputedusingvirtualtemperature,12.25
SWEATindex,81.99
Kindex,-5.90
Crosstotalsindex,13.10
Verticaltotalsindex,19.10
Totalstotalsindex,32.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.55
Pres[hPa]oftheLiftedCondensationLevel,883.69
Meanmixedlayerpotentialtemperature,286.51
Meanmixedlayermixingratio,5.58
1000hPato500hPathickness,5509.00
Precipitablewater[mm]forentiresounding,12.70
