Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141229/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.28
Liftedindex,0.11
LIFTcomputedusingvirtualtemperature,-0.66
SWEATindex,229.02
Kindex,33.40
Crosstotalsindex,19.60
Verticaltotalsindex,21.30
Totalstotalsindex,40.90
ConvectiveAvailablePotentialEnergy,152.15
CAPEusingvirtualtemperature,232.70
ConvectiveInhibition,-23.22
CINSusingvirtualtemperature,-12.42
EquilibrumLevel,320.63
EquilibrumLevelusingvirtualtemperature,320.02
LevelofFreeConvection,860.24
LFCTusingvirtualtemperature,878.68
BulkRichardsonNumber,5.36
BulkRichardsonNumberusingCAPV,8.20
Temp[K]oftheLiftedCondensationLevel,291.77
Pres[hPa]oftheLiftedCondensationLevel,924.91
Meanmixedlayerpotentialtemperature,298.37
Meanmixedlayermixingratio,14.85
1000hPato500hPathickness,5737.00
Precipitablewater[mm]forentiresounding,47.87
