Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151112/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.56
Liftedindex,5.07
LIFTcomputedusingvirtualtemperature,4.77
SWEATindex,129.38
Kindex,-2.80
Crosstotalsindex,17.60
Verticaltotalsindex,19.50
Totalstotalsindex,37.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.90
ConvectiveInhibition,-17.10
CINSusingvirtualtemperature,-9.69
EquilibrumLevel,829.63
EquilibrumLevelusingvirtualtemperature,827.57
LevelofFreeConvection,835.29
LFCTusingvirtualtemperature,852.67
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.07
Temp[K]oftheLiftedCondensationLevel,287.15
Pres[hPa]oftheLiftedCondensationLevel,928.69
Meanmixedlayerpotentialtemperature,293.30
Meanmixedlayermixingratio,10.94
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,26.84
