Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110410/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.06
Liftedindex,6.21
LIFTcomputedusingvirtualtemperature,5.84
SWEATindex,46.81
Kindex,-15.50
Crosstotalsindex,10.10
Verticaltotalsindex,19.10
Totalstotalsindex,29.20
ConvectiveAvailablePotentialEnergy,0.84
CAPEusingvirtualtemperature,17.48
ConvectiveInhibition,-50.24
CINSusingvirtualtemperature,-30.23
EquilibrumLevel,776.10
EquilibrumLevelusingvirtualtemperature,587.66
LevelofFreeConvection,797.55
LFCTusingvirtualtemperature,838.51
BulkRichardsonNumber,0.20
BulkRichardsonNumberusingCAPV,4.27
Temp[K]oftheLiftedCondensationLevel,286.84
Pres[hPa]oftheLiftedCondensationLevel,920.61
Meanmixedlayerpotentialtemperature,293.71
Meanmixedlayermixingratio,10.81
1000hPato500hPathickness,5650.00
Precipitablewater[mm]forentiresounding,20.43
