Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140228/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.95
Liftedindex,6.30
LIFTcomputedusingvirtualtemperature,5.87
SWEATindex,170.21
Kindex,-13.30
Crosstotalsindex,13.10
Verticaltotalsindex,16.10
Totalstotalsindex,29.20
ConvectiveAvailablePotentialEnergy,34.79
CAPEusingvirtualtemperature,53.74
ConvectiveInhibition,-3.34
CINSusingvirtualtemperature,-1.37
EquilibrumLevel,773.56
EquilibrumLevelusingvirtualtemperature,767.70
LevelofFreeConvection,880.26
LFCTusingvirtualtemperature,893.15
BulkRichardsonNumber,7.01
BulkRichardsonNumberusingCAPV,10.83
Temp[K]oftheLiftedCondensationLevel,288.82
Pres[hPa]oftheLiftedCondensationLevel,907.47
Meanmixedlayerpotentialtemperature,296.96
Meanmixedlayermixingratio,12.51
1000hPato500hPathickness,5734.00
Precipitablewater[mm]forentiresounding,32.33
