PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1022.0,5,17.6,10.6,64,7.91,185,9,288.9,311.5,290.3
1000.0,193,15.4,9.4,67,7.45,175,16,288.6,309.8,289.9
969.0,459,13.0,9.1,77,7.54,161,23,288.7,310.2,290.1
925.0,849,11.6,4.6,62,5.78,140,34,291.2,308.0,292.2
924.0,858,11.6,4.6,62,5.79,140,34,291.2,308.1,292.3
876.0,1302,8.2,6.5,89,6.97,140,29,292.2,312.4,293.4
859.0,1464,7.2,5.0,86,6.40,140,28,292.8,311.5,293.9
850.0,1551,7.8,3.0,72,5.62,140,27,294.3,310.9,295.3
847.0,1580,7.8,2.8,71,5.56,142,27,294.6,311.0,295.6
826.0,1787,6.8,-0.2,61,4.59,154,25,295.7,309.4,296.5
792.0,2131,4.6,-0.3,71,4.75,175,22,296.9,311.2,297.7
733.0,2758,0.6,-6.4,59,3.25,212,17,299.1,309.2,299.7
700.0,3126,-2.1,-8.1,63,2.98,235,14,300.1,309.4,300.7
648.0,3736,-6.3,-8.7,83,3.07,243,16,302.1,311.7,302.6
624.0,4030,-7.7,-17.7,45,1.53,247,17,303.7,308.8,304.0
609.0,4219,-9.7,-18.7,48,1.44,249,18,303.6,308.3,303.8
591.0,4450,-11.1,-29.1,21,0.59,253,19,304.5,306.6,304.6
561.0,4849,-13.5,-35.5,14,0.33,258,20,306.3,307.5,306.3
554.0,4944,-12.9,-37.9,10,0.26,259,20,308.1,309.1,308.1
506.0,5631,-16.7,-42.7,9,0.18,269,23,311.6,312.2,311.6
500.0,5720,-17.7,-42.7,9,0.18,270,23,311.4,312.1,311.4
400.0,7340,-31.7,-51.7,12,0.08,245,17,313.7,314.0,313.7
399.0,7358,-31.7,-51.7,12,0.08,245,17,313.9,314.3,313.9
378.0,7737,-35.3,-56.3,10,0.05,245,25,314.1,314.3,314.1
353.0,8212,-37.5,-69.5,2,0.01,245,35,317.3,317.4,317.3
312.0,9055,-42.9,-65.9,6,0.02,245,53,321.2,321.2,321.2
301.0,9298,-42.5,-72.5,2,0.01,240,58,325.0,325.1,325.0
300.0,9320,-42.5,-71.5,3,0.01,240,58,325.4,325.4,325.4
250.0,10540,-45.3,-76.3,2,0.00,235,73,338.6,338.6,338.6
241.0,10784,-46.1,-78.1,1,0.00,236,75,340.9,341.0,340.9
216.0,11512,-46.5,-81.5,1,0.00,239,83,351.2,351.2,351.2
206.0,11825,-47.9,-82.2,1,0.00,240,86,353.8,353.8,353.8
200.0,12020,-48.7,-82.7,1,0.00,235,85,355.5,355.5,355.5
150.0,13890,-52.9,-85.9,1,0.00,255,71,378.7,378.7,378.7
141.0,14288,-55.9,-87.9,1,0.00,257,66,380.2,380.2,380.2
131.0,14757,-56.1,-88.1,1,0.00,260,61,387.9,387.9,387.9
115.0,15580,-59.9,-90.9,1,0.00,265,51,395.6,395.6,395.6
111.0,15803,-58.3,-89.3,1,0.00,261,48,402.6,402.6,402.6
100.0,16460,-59.5,-90.5,1,0.00,250,40,412.5,412.5,412.5
95.0,16780,-60.6,-90.6,1,0.00,260,30,416.4,416.4,416.4
93.0,16912,-61.1,-90.6,1,0.00,264,31,418.0,418.0,418.0
88.0,17256,-60.6,-90.7,1,0.00,275,35,425.6,425.6,425.6
83.0,17620,-60.1,-90.8,1,0.00,265,34,433.8,433.8,433.8
80.9,17780,-59.9,-90.9,1,0.00,273,33,437.4,437.4,437.4
78.0,18007,-60.2,-90.8,1,0.00,285,32,441.3,441.3,441.3
74.0,18334,-60.8,-90.6,1,0.00,280,32,446.9,446.9,446.9
70.0,18680,-61.3,-90.4,1,0.00,260,31,452.9,452.9,452.9
67.0,18951,-61.9,-90.3,1,0.00,245,28,457.3,457.3,457.3
65.0,19138,-62.3,-90.2,1,0.00,250,24,460.4,460.4,460.4
59.7,19664,-63.5,-89.9,2,0.00,232,28,469.1,469.1,469.1
59.0,19736,-63.3,-89.9,2,0.00,230,29,471.1,471.1,471.1
53.1,20388,-61.3,-89.5,1,0.00,166,10,490.1,490.1,490.1
53.0,20399,-61.3,-89.5,1,0.00,165,10,490.3,490.3,490.3
51.0,20637,-62.2,-89.4,2,0.00,135,5,493.6,493.6,493.6
50.0,20760,-62.7,-89.3,2,0.00,160,5,495.3,495.3,495.3
49.0,20884,-63.2,-89.3,2,0.00,180,9,497.1,497.1,497.1
48.7,20922,-63.3,-89.2,2,0.00,182,9,497.6,497.6,497.6
47.0,21144,-61.2,-89.1,1,0.00,195,10,507.7,507.8,507.7
44.0,21555,-57.3,-88.9,1,0.00,260,2,526.9,526.9,526.9
43.7,21598,-56.9,-88.9,1,0.00,259,3,528.9,529.0,528.9
40.7,22046,-58.9,-89.9,1,0.00,252,9,534.8,534.8,534.8
40.0,22155,-58.8,-89.8,1,0.00,250,10,537.8,537.8,537.8
38.0,22479,-58.3,-89.6,1,0.00,230,17,546.8,546.8,546.8
36.0,22820,-57.9,-89.3,1,0.00,180,10,556.5,556.5,556.5
35.0,22997,-57.7,-89.2,1,0.00,190,10,561.6,561.6,561.6
32.0,23562,-56.9,-88.8,1,0.00,0,0,578.1,578.2,578.1
31.0,23763,-56.7,-88.6,1,0.01,290,9,584.1,584.1,584.1
30.4,23886,-56.5,-88.5,1,0.01,278,11,587.8,587.8,587.8
30.0,23970,-55.9,-87.9,1,0.01,270,12,591.6,591.7,591.7
29.0,24187,-54.2,-86.6,1,0.01,245,10,602.1,602.2,602.1
28.0,24412,-52.4,-85.3,1,0.01,0,0,613.0,613.1,613.0
27.7,24481,-51.9,-84.9,1,0.01,355,1,616.4,616.5,616.4
24.0,25402,-54.8,-87.0,1,0.01,295,9,633.8,633.9,633.8
23.2,25619,-55.5,-87.5,1,0.01,291,14,637.9,638.0,637.9
23.0,25675,-55.3,-87.4,1,0.01,290,15,640.0,640.1,640.0
22.0,25959,-54.5,-86.9,1,0.01,255,16,650.6,650.8,650.6
20.0,26570,-52.7,-85.7,1,0.01,265,12,674.1,674.2,674.1
18.9,26936,-51.5,-84.5,1,0.02,257,11,688.8,689.0,688.8
18.0,27257,-48.8,-82.8,1,0.02,250,11,707.1,707.4,707.1
17.1,27594,-45.9,-80.9,1,0.03,299,10,726.7,727.1,726.7
17.0,27632,-46.0,-81.0,1,0.03,305,10,727.7,728.0,727.7
16.0,28034,-46.9,-81.5,1,0.03,340,10,737.5,737.9,737.5
15.0,28461,-47.8,-82.0,1,0.03,330,16,748.1,748.5,748.1
14.5,28685,-48.3,-82.3,1,0.03,,,753.7,754.1,753.8
