Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161116/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.86
Liftedindex,1.77
LIFTcomputedusingvirtualtemperature,1.43
SWEATindex,139.80
Kindex,9.40
Crosstotalsindex,22.20
Verticaltotalsindex,22.50
Totalstotalsindex,44.70
ConvectiveAvailablePotentialEnergy,20.52
CAPEusingvirtualtemperature,41.81
ConvectiveInhibition,-9.65
CINSusingvirtualtemperature,-8.74
EquilibrumLevel,725.49
EquilibrumLevelusingvirtualtemperature,722.82
LevelofFreeConvection,854.66
LFCTusingvirtualtemperature,854.96
BulkRichardsonNumber,2.20
BulkRichardsonNumberusingCAPV,4.49
Temp[K]oftheLiftedCondensationLevel,285.16
Pres[hPa]oftheLiftedCondensationLevel,898.90
Meanmixedlayerpotentialtemperature,293.99
Meanmixedlayermixingratio,9.91
1000hPato500hPathickness,5618.00
Precipitablewater[mm]forentiresounding,23.67
