Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161118/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.15
Liftedindex,9.27
LIFTcomputedusingvirtualtemperature,9.06
SWEATindex,54.98
Kindex,-8.50
Crosstotalsindex,12.50
Verticaltotalsindex,19.50
Totalstotalsindex,32.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.03
Pres[hPa]oftheLiftedCondensationLevel,854.68
Meanmixedlayerpotentialtemperature,292.90
Meanmixedlayermixingratio,7.36
1000hPato500hPathickness,5654.00
Precipitablewater[mm]forentiresounding,16.06
