Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110809/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.24
Liftedindex,12.45
LIFTcomputedusingvirtualtemperature,12.35
SWEATindex,135.99
Kindex,-6.10
Crosstotalsindex,11.70
Verticaltotalsindex,19.70
Totalstotalsindex,31.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.24
Pres[hPa]oftheLiftedCondensationLevel,810.76
Meanmixedlayerpotentialtemperature,288.00
Meanmixedlayermixingratio,4.14
1000hPato500hPathickness,5482.00
Precipitablewater[mm]forentiresounding,9.21
