Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160416/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.92
Liftedindex,6.33
LIFTcomputedusingvirtualtemperature,6.04
SWEATindex,116.18
Kindex,-21.10
Crosstotalsindex,16.70
Verticaltotalsindex,20.30
Totalstotalsindex,37.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.80
Pres[hPa]oftheLiftedCondensationLevel,895.81
Meanmixedlayerpotentialtemperature,293.90
Meanmixedlayermixingratio,9.71
1000hPato500hPathickness,5675.00
Precipitablewater[mm]forentiresounding,23.84
