Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161115/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.69
Liftedindex,1.20
LIFTcomputedusingvirtualtemperature,1.08
SWEATindex,103.59
Kindex,19.00
Crosstotalsindex,23.20
Verticaltotalsindex,27.70
Totalstotalsindex,50.90
ConvectiveAvailablePotentialEnergy,0.69
CAPEusingvirtualtemperature,3.44
ConvectiveInhibition,-16.79
CINSusingvirtualtemperature,-12.04
EquilibrumLevel,747.55
EquilibrumLevelusingvirtualtemperature,745.67
LevelofFreeConvection,763.99
LFCTusingvirtualtemperature,776.67
BulkRichardsonNumber,0.19
BulkRichardsonNumberusingCAPV,0.93
Temp[K]oftheLiftedCondensationLevel,276.90
Pres[hPa]oftheLiftedCondensationLevel,812.69
Meanmixedlayerpotentialtemperature,293.82
Meanmixedlayermixingratio,6.21
1000hPato500hPathickness,5545.00
Precipitablewater[mm]forentiresounding,19.56
