Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140216/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.64
Liftedindex,-0.20
LIFTcomputedusingvirtualtemperature,-0.78
SWEATindex,46.00
Kindex,14.70
Crosstotalsindex,3.50
Verticaltotalsindex,26.50
Totalstotalsindex,30.00
ConvectiveAvailablePotentialEnergy,97.90
CAPEusingvirtualtemperature,133.86
ConvectiveInhibition,-283.46
CINSusingvirtualtemperature,-201.66
EquilibrumLevel,499.41
EquilibrumLevelusingvirtualtemperature,497.10
LevelofFreeConvection,649.05
LFCTusingvirtualtemperature,663.26
BulkRichardsonNumber,172.73
BulkRichardsonNumberusingCAPV,236.18
Temp[K]oftheLiftedCondensationLevel,291.56
Pres[hPa]oftheLiftedCondensationLevel,902.03
Meanmixedlayerpotentialtemperature,300.29
Meanmixedlayermixingratio,15.02
1000hPato500hPathickness,5784.00
Precipitablewater[mm]forentiresounding,41.37
