Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160114/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.57
Liftedindex,1.26
LIFTcomputedusingvirtualtemperature,0.95
SWEATindex,44.00
Kindex,5.30
Crosstotalsindex,4.10
Verticaltotalsindex,28.10
Totalstotalsindex,32.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,289.38
Pres[hPa]oftheLiftedCondensationLevel,911.32
Meanmixedlayerpotentialtemperature,297.17
Meanmixedlayermixingratio,12.91
1000hPato500hPathickness,5749.00
Precipitablewater[mm]forentiresounding,29.01
