Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110129/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.75
Liftedindex,3.66
LIFTcomputedusingvirtualtemperature,3.20
SWEATindex,199.81
Kindex,15.00
Crosstotalsindex,18.60
Verticaltotalsindex,19.10
Totalstotalsindex,37.70
ConvectiveAvailablePotentialEnergy,10.94
CAPEusingvirtualtemperature,14.68
ConvectiveInhibition,-8.08
CINSusingvirtualtemperature,-4.58
EquilibrumLevel,797.67
EquilibrumLevelusingvirtualtemperature,796.94
LevelofFreeConvection,879.41
LFCTusingvirtualtemperature,884.43
BulkRichardsonNumber,2.69
BulkRichardsonNumberusingCAPV,3.61
Temp[K]oftheLiftedCondensationLevel,288.19
Pres[hPa]oftheLiftedCondensationLevel,900.92
Meanmixedlayerpotentialtemperature,296.92
Meanmixedlayermixingratio,12.08
1000hPato500hPathickness,5727.00
Precipitablewater[mm]forentiresounding,32.32
