Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111104/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.90
Liftedindex,3.91
LIFTcomputedusingvirtualtemperature,3.51
SWEATindex,139.20
Kindex,10.00
Crosstotalsindex,17.80
Verticaltotalsindex,20.90
Totalstotalsindex,38.70
ConvectiveAvailablePotentialEnergy,2.50
CAPEusingvirtualtemperature,4.86
ConvectiveInhibition,-11.18
CINSusingvirtualtemperature,-1.04
EquilibrumLevel,809.77
EquilibrumLevelusingvirtualtemperature,801.59
LevelofFreeConvection,834.27
LFCTusingvirtualtemperature,894.18
BulkRichardsonNumber,0.08
BulkRichardsonNumberusingCAPV,0.16
Temp[K]oftheLiftedCondensationLevel,286.47
Pres[hPa]oftheLiftedCondensationLevel,907.91
Meanmixedlayerpotentialtemperature,294.50
Meanmixedlayermixingratio,10.71
1000hPato500hPathickness,5656.00
Precipitablewater[mm]forentiresounding,26.09
