Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110919/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.05
Liftedindex,9.03
LIFTcomputedusingvirtualtemperature,8.82
Kindex,12.30
Crosstotalsindex,5.10
Verticaltotalsindex,27.10
Totalstotalsindex,32.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
Temp[K]oftheLiftedCondensationLevel,273.70
Pres[hPa]oftheLiftedCondensationLevel,756.35
Meanmixedlayerpotentialtemperature,296.45
Meanmixedlayermixingratio,5.45
1000hPato500hPathickness,5646.00
Precipitablewater[mm]forentiresounding,12.56
