Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140206/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.58
Liftedindex,6.33
LIFTcomputedusingvirtualtemperature,6.10
SWEATindex,126.01
Kindex,14.00
Crosstotalsindex,14.40
Verticaltotalsindex,17.50
Totalstotalsindex,31.90
ConvectiveAvailablePotentialEnergy,9.08
CAPEusingvirtualtemperature,15.85
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,843.40
EquilibrumLevelusingvirtualtemperature,826.70
LevelofFreeConvection,898.72
LFCTusingvirtualtemperature,898.72
BulkRichardsonNumber,3.47
BulkRichardsonNumberusingCAPV,6.06
Temp[K]oftheLiftedCondensationLevel,286.30
Pres[hPa]oftheLiftedCondensationLevel,898.72
Meanmixedlayerpotentialtemperature,295.19
Meanmixedlayermixingratio,10.70
1000hPato500hPathickness,5692.00
Precipitablewater[mm]forentiresounding,31.42
