Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160905/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.94
Liftedindex,7.67
LIFTcomputedusingvirtualtemperature,7.50
SWEATindex,61.41
Kindex,-23.60
Crosstotalsindex,16.60
Verticaltotalsindex,19.70
Totalstotalsindex,36.30
ConvectiveAvailablePotentialEnergy,4.35
CAPEusingvirtualtemperature,8.08
ConvectiveInhibition,-27.82
CINSusingvirtualtemperature,-22.56
EquilibrumLevel,813.04
EquilibrumLevelusingvirtualtemperature,810.37
LevelofFreeConvection,849.67
LFCTusingvirtualtemperature,856.08
BulkRichardsonNumber,1.54
BulkRichardsonNumberusingCAPV,2.86
Temp[K]oftheLiftedCondensationLevel,279.89
Pres[hPa]oftheLiftedCondensationLevel,887.74
Meanmixedlayerpotentialtemperature,289.59
Meanmixedlayermixingratio,7.01
1000hPato500hPathickness,5589.00
Precipitablewater[mm]forentiresounding,14.63
