Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111222/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.75
Liftedindex,1.53
LIFTcomputedusingvirtualtemperature,1.37
SWEATindex,150.59
Kindex,17.80
Crosstotalsindex,18.00
Verticaltotalsindex,22.50
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,7.16
CAPEusingvirtualtemperature,14.12
ConvectiveInhibition,-13.85
CINSusingvirtualtemperature,-5.36
EquilibrumLevel,791.02
EquilibrumLevelusingvirtualtemperature,669.51
LevelofFreeConvection,832.84
LFCTusingvirtualtemperature,844.60
BulkRichardsonNumber,1.45
BulkRichardsonNumberusingCAPV,2.86
Temp[K]oftheLiftedCondensationLevel,287.57
Pres[hPa]oftheLiftedCondensationLevel,899.13
Meanmixedlayerpotentialtemperature,296.45
Meanmixedlayermixingratio,11.63
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,30.87
