PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1019.0,5,20.6,19.0,91,13.76,345,4,292.2,331.3,294.6
1000.0,162,19.2,17.8,92,12.99,285,5,292.4,329.3,294.6
939.0,703,17.4,13.6,78,10.53,295,16,295.9,326.4,297.7
925.0,832,17.0,12.6,75,10.00,295,17,296.7,325.9,298.5
899.0,1075,16.1,9.5,65,8.33,310,21,298.2,322.8,299.7
884.0,1218,15.6,7.6,59,7.46,320,19,299.1,321.3,300.4
854.0,1510,13.3,6.2,62,7.00,340,14,299.7,320.6,300.9
850.0,1550,13.0,6.0,62,6.94,340,13,299.8,320.6,301.0
837.0,1679,12.5,4.5,58,6.32,340,12,300.5,319.6,301.7
825.0,1801,12.0,3.0,54,5.79,327,10,301.3,318.9,302.3
823.0,1821,11.8,3.0,55,5.80,325,10,301.3,318.9,302.4
812.0,1932,11.0,2.9,58,5.85,305,12,301.5,319.3,302.6
794.0,2118,9.5,2.8,63,5.93,310,13,301.9,320.0,303.0
758.0,2503,6.5,2.5,76,6.10,345,16,302.7,321.3,303.8
752.0,2569,6.0,2.5,78,6.13,343,16,302.8,321.5,304.0
722.0,2902,4.5,-0.3,71,5.21,330,19,304.8,320.9,305.7
719.0,2936,4.4,-0.6,70,5.12,326,19,305.0,320.9,305.9
713.0,3004,4.4,-5.6,48,3.55,318,18,305.7,317.0,306.4
708.0,3062,4.4,-2.6,60,4.48,311,18,306.3,320.4,307.2
700.0,3154,3.6,-1.4,70,4.96,300,17,306.4,321.9,307.4
688.0,3294,2.5,-0.9,78,5.23,290,18,306.7,323.0,307.7
685.0,3330,2.2,-0.8,81,5.30,290,18,306.8,323.3,307.8
648.0,3777,-1.1,-3.1,86,4.72,294,20,307.9,322.8,308.8
639.0,3889,-1.3,-3.8,83,4.55,295,20,308.9,323.3,309.8
592.0,4498,-2.5,-7.5,69,3.69,290,44,314.4,326.5,315.1
588.0,4552,-2.9,-7.8,69,3.64,290,46,314.6,326.5,315.3
540.0,5223,-7.3,-11.4,72,2.98,287,57,317.0,327.0,317.6
523.0,5472,-8.7,-26.7,22,0.83,286,60,318.2,321.2,318.4
506.0,5728,-10.5,-17.5,56,1.92,285,65,319.1,325.7,319.5
500.0,5820,-11.3,-17.3,61,1.98,285,66,319.2,326.0,319.6
485.0,6051,-13.2,-17.9,68,1.94,285,69,319.6,326.4,320.0
469.0,6305,-15.3,-18.5,76,1.91,286,66,320.1,326.7,320.5
465.0,6369,-15.7,-20.7,65,1.59,286,66,320.4,326.0,320.7
421.0,7104,-22.3,-24.3,84,1.28,290,58,321.1,325.7,321.4
415.0,7210,-23.3,-24.8,87,1.24,287,62,321.2,325.6,321.5
412.0,7263,-21.7,-38.7,20,0.33,286,64,323.9,325.2,324.0
409.0,7317,-21.1,-49.1,6,0.11,284,66,325.4,325.9,325.4
400.0,7480,-21.9,-40.9,16,0.27,280,73,326.4,327.5,326.5
390.0,7667,-22.1,-36.1,27,0.45,285,83,328.6,330.4,328.7
388.0,7705,-22.1,-35.1,30,0.50,285,83,329.0,331.0,329.1
366.0,8132,-25.9,-34.9,43,0.54,284,86,329.5,331.6,329.6
358.0,8292,-25.9,-51.9,7,0.09,283,87,331.6,332.0,331.6
340.0,8665,-28.9,-34.9,56,0.58,282,89,332.4,334.7,332.6
333.0,8814,-29.5,-40.5,34,0.34,282,90,333.6,334.9,333.7
300.0,9550,-36.3,-40.7,64,0.37,280,94,334.1,335.6,334.2
299.0,9573,-36.3,-40.7,64,0.37,280,94,334.4,335.9,334.5
286.0,9880,-38.3,-47.3,38,0.19,277,98,335.8,336.6,335.9
251.0,10763,-46.1,-51.2,56,0.14,270,110,337.1,337.6,337.1
250.0,10790,-46.3,-51.3,57,0.14,270,111,337.1,337.7,337.1
249.0,10817,-46.7,-52.7,50,0.12,270,111,336.9,337.4,336.9
243.0,10979,-45.7,-65.7,9,0.02,272,113,340.7,340.9,340.8
222.0,11578,-48.3,-71.3,5,0.01,278,121,345.7,345.7,345.7
200.0,12260,-52.3,-72.3,7,0.01,285,130,349.8,349.8,349.8
192.0,12520,-54.1,-73.9,7,0.01,285,131,350.9,351.0,350.9
169.0,13331,-59.9,-78.9,7,0.00,277,126,354.4,354.4,354.4
165.0,13480,-61.1,,,,275,125,354.8,,354.8
150.0,14070,-62.5,,,,285,99,362.2,,362.2
137.0,14627,-62.9,,,,283,97,371.0,,371.0
123.0,15279,-68.3,,,,280,94,372.8,,372.8
106.0,16164,-70.5,,,,285,69,384.8,,384.8
100.0,16510,-68.3,,,,275,60,395.5,,395.5
94.0,16878,-69.7,,,,275,40,399.8,,399.8
89.0,17203,-70.9,,,,300,28,403.6,,403.6
84.0,17546,-72.3,,,,295,43,407.7,,407.7
83.1,17610,-72.5,,,,290,43,408.4,,408.4
81.0,17763,-71.1,,,,285,37,414.3,,414.3
75.0,18223,-66.8,,,,315,33,432.5,,432.5
74.3,18279,-66.3,,,,312,33,434.7,,434.7
72.0,18469,-66.5,,,,300,32,438.2,,438.2
70.0,18640,-66.7,,,,275,28,441.4,,441.4
64.0,19182,-67.8,,,,200,17,450.3,,450.3
62.0,19374,-68.2,,,,215,13,453.6,,453.6
61.6,19414,-68.3,,,,222,13,454.2,,454.2
60.0,19573,-68.0,,,,250,11,458.3,,458.3
58.0,19778,-67.7,,,,185,9,463.5,,463.5
56.0,19990,-67.3,,,,130,10,469.0,,469.0
54.0,20211,-67.0,,,,85,13,474.8,,474.8
53.0,20324,-66.8,,,,40,11,477.7,,477.7
52.7,20358,-66.7,,,,42,12,478.6,,478.6
51.0,20559,-64.7,,,,55,17,487.8,,487.8
50.0,20680,-63.5,,,,40,19,493.4,,493.4
49.0,20804,-62.8,,,,355,23,498.0,,498.0
47.0,21061,-61.3,,,,322,16,507.5,,507.5
46.0,21195,-61.0,,,,305,12,511.2,,511.2
45.0,21333,-60.8,,,,300,10,515.1,,515.1
44.0,21473,-60.5,,,,350,2,519.0,,519.0
39.0,22228,-59.1,,,,175,10,540.8,,540.8
37.0,22557,-58.5,,,,155,13,550.5,,550.5
36.0,22728,-58.2,,,,105,17,555.7,,555.7
35.0,22905,-57.9,,,,85,17,561.0,,561.0
34.0,23086,-57.5,,,,75,10,566.6,,566.6
30.6,23745,-56.3,,,,104,9,587.2,,587.2
30.0,23870,-56.9,,,,110,9,588.9,,588.9
24.0,25301,-54.4,,,,0,0,635.0,,635.0
20.0,26470,-52.3,,,,210,9,675.3,,675.3
16.3,27799,-50.1,,,,315,3,723.1,,723.1
16.0,,,,,,325,3,,,
