Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140327/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.22
Liftedindex,0.46
LIFTcomputedusingvirtualtemperature,0.36
SWEATindex,205.01
Kindex,32.00
Crosstotalsindex,19.60
Verticaltotalsindex,20.50
Totalstotalsindex,40.10
ConvectiveAvailablePotentialEnergy,74.88
CAPEusingvirtualtemperature,108.82
ConvectiveInhibition,-2.32
CINSusingvirtualtemperature,-1.28
EquilibrumLevel,568.36
EquilibrumLevelusingvirtualtemperature,544.19
LevelofFreeConvection,938.52
LFCTusingvirtualtemperature,944.51
BulkRichardsonNumber,2.43
BulkRichardsonNumberusingCAPV,3.53
Temp[K]oftheLiftedCondensationLevel,292.33
Pres[hPa]oftheLiftedCondensationLevel,960.34
Meanmixedlayerpotentialtemperature,295.74
Meanmixedlayermixingratio,14.81
1000hPato500hPathickness,5708.00
Precipitablewater[mm]forentiresounding,52.78
