Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140418/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.99
Liftedindex,7.38
LIFTcomputedusingvirtualtemperature,7.03
SWEATindex,68.89
Kindex,-6.70
Crosstotalsindex,10.30
Verticaltotalsindex,19.30
Totalstotalsindex,29.60
ConvectiveAvailablePotentialEnergy,3.06
CAPEusingvirtualtemperature,8.61
ConvectiveInhibition,-65.42
CINSusingvirtualtemperature,-50.36
EquilibrumLevel,785.41
EquilibrumLevelusingvirtualtemperature,781.55
LevelofFreeConvection,809.57
LFCTusingvirtualtemperature,821.48
BulkRichardsonNumber,0.20
BulkRichardsonNumberusingCAPV,0.55
Temp[K]oftheLiftedCondensationLevel,284.55
Pres[hPa]oftheLiftedCondensationLevel,893.86
Meanmixedlayerpotentialtemperature,293.84
Meanmixedlayermixingratio,9.61
1000hPato500hPathickness,5627.00
Precipitablewater[mm]forentiresounding,20.34
