Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150427/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.88
Liftedindex,10.22
LIFTcomputedusingvirtualtemperature,10.07
SWEATindex,104.01
Kindex,-6.90
Crosstotalsindex,16.10
Verticaltotalsindex,22.10
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.38
Pres[hPa]oftheLiftedCondensationLevel,848.91
Meanmixedlayerpotentialtemperature,290.68
Meanmixedlayermixingratio,6.15
1000hPato500hPathickness,5586.00
Precipitablewater[mm]forentiresounding,14.86
