Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110620/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.42
Liftedindex,15.50
LIFTcomputedusingvirtualtemperature,15.42
SWEATindex,61.99
Kindex,-21.90
Crosstotalsindex,-13.30
Verticaltotalsindex,22.70
Totalstotalsindex,9.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.61
Pres[hPa]oftheLiftedCondensationLevel,890.84
Meanmixedlayerpotentialtemperature,285.92
Meanmixedlayermixingratio,5.56
1000hPato500hPathickness,5593.00
Precipitablewater[mm]forentiresounding,9.91
