Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100328/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.17
Liftedindex,0.77
LIFTcomputedusingvirtualtemperature,0.20
SWEATindex,121.59
Kindex,18.30
Crosstotalsindex,16.50
Verticaltotalsindex,21.50
Totalstotalsindex,38.00
ConvectiveAvailablePotentialEnergy,304.64
CAPEusingvirtualtemperature,397.18
ConvectiveInhibition,-8.33
CINSusingvirtualtemperature,-4.69
EquilibrumLevel,267.72
EquilibrumLevelusingvirtualtemperature,267.31
LevelofFreeConvection,905.72
LFCTusingvirtualtemperature,921.66
BulkRichardsonNumber,68.38
BulkRichardsonNumberusingCAPV,89.15
Temp[K]oftheLiftedCondensationLevel,290.41
Pres[hPa]oftheLiftedCondensationLevel,941.13
Meanmixedlayerpotentialtemperature,295.50
Meanmixedlayermixingratio,13.37
1000hPato500hPathickness,5685.00
Precipitablewater[mm]forentiresounding,33.52
