Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130502/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.33
Liftedindex,2.15
LIFTcomputedusingvirtualtemperature,1.82
SWEATindex,99.01
Kindex,20.30
Crosstotalsindex,16.30
Verticaltotalsindex,25.30
Totalstotalsindex,41.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.57
Pres[hPa]oftheLiftedCondensationLevel,899.29
Meanmixedlayerpotentialtemperature,294.38
Meanmixedlayermixingratio,10.25
1000hPato500hPathickness,5649.00
Precipitablewater[mm]forentiresounding,23.62
