Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150512/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.15
Liftedindex,12.78
LIFTcomputedusingvirtualtemperature,12.60
SWEATindex,38.99
Kindex,-8.10
Crosstotalsindex,4.30
Verticaltotalsindex,21.30
Totalstotalsindex,25.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.19
Pres[hPa]oftheLiftedCondensationLevel,817.09
Meanmixedlayerpotentialtemperature,292.62
Meanmixedlayermixingratio,5.89
1000hPato500hPathickness,5649.00
Precipitablewater[mm]forentiresounding,14.76
