Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120218/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.45
Liftedindex,0.08
LIFTcomputedusingvirtualtemperature,-0.45
SWEATindex,169.21
Kindex,32.50
Crosstotalsindex,20.80
Verticaltotalsindex,23.10
Totalstotalsindex,43.90
ConvectiveAvailablePotentialEnergy,111.47
CAPEusingvirtualtemperature,174.03
ConvectiveInhibition,-53.06
CINSusingvirtualtemperature,-39.66
EquilibrumLevel,233.92
EquilibrumLevelusingvirtualtemperature,233.79
LevelofFreeConvection,760.96
LFCTusingvirtualtemperature,768.82
BulkRichardsonNumber,10.42
BulkRichardsonNumberusingCAPV,16.26
Temp[K]oftheLiftedCondensationLevel,290.22
Pres[hPa]oftheLiftedCondensationLevel,925.93
Meanmixedlayerpotentialtemperature,296.68
Meanmixedlayermixingratio,13.41
1000hPato500hPathickness,5713.00
Precipitablewater[mm]forentiresounding,37.63
