Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141122/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.42
Liftedindex,-1.05
LIFTcomputedusingvirtualtemperature,-1.82
SWEATindex,191.21
Kindex,32.70
Crosstotalsindex,20.10
Verticaltotalsindex,26.10
Totalstotalsindex,46.20
ConvectiveAvailablePotentialEnergy,1078.30
CAPEusingvirtualtemperature,1188.99
ConvectiveInhibition,-230.71
CINSusingvirtualtemperature,-186.43
EquilibrumLevel,203.62
EquilibrumLevelusingvirtualtemperature,203.49
LevelofFreeConvection,688.78
LFCTusingvirtualtemperature,708.04
BulkRichardsonNumber,57.13
BulkRichardsonNumberusingCAPV,63.00
Temp[K]oftheLiftedCondensationLevel,292.15
Pres[hPa]oftheLiftedCondensationLevel,922.19
Meanmixedlayerpotentialtemperature,298.99
Meanmixedlayermixingratio,15.26
1000hPato500hPathickness,5749.00
Precipitablewater[mm]forentiresounding,45.59
