Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110323/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.46
Liftedindex,6.14
LIFTcomputedusingvirtualtemperature,5.63
SWEATindex,161.19
Kindex,11.10
Crosstotalsindex,11.50
Verticaltotalsindex,19.50
Totalstotalsindex,31.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.72
Pres[hPa]oftheLiftedCondensationLevel,841.07
Meanmixedlayerpotentialtemperature,300.22
Meanmixedlayermixingratio,11.01
1000hPato500hPathickness,5780.00
Precipitablewater[mm]forentiresounding,29.48
