Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110801/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.25
Liftedindex,5.96
LIFTcomputedusingvirtualtemperature,5.80
SWEATindex,61.99
Kindex,11.10
Crosstotalsindex,15.90
Verticaltotalsindex,23.90
Totalstotalsindex,39.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.56
Pres[hPa]oftheLiftedCondensationLevel,915.53
Meanmixedlayerpotentialtemperature,287.74
Meanmixedlayermixingratio,7.13
1000hPato500hPathickness,5515.00
Precipitablewater[mm]forentiresounding,14.80
