Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131217/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.77
Liftedindex,0.55
LIFTcomputedusingvirtualtemperature,0.25
SWEATindex,145.80
Kindex,25.20
Crosstotalsindex,21.40
Verticaltotalsindex,22.30
Totalstotalsindex,43.70
ConvectiveAvailablePotentialEnergy,133.24
CAPEusingvirtualtemperature,207.01
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,253.70
EquilibrumLevelusingvirtualtemperature,253.65
LevelofFreeConvection,913.28
LFCTusingvirtualtemperature,913.28
BulkRichardsonNumber,19.61
BulkRichardsonNumberusingCAPV,30.46
Temp[K]oftheLiftedCondensationLevel,287.67
Pres[hPa]oftheLiftedCondensationLevel,913.28
Meanmixedlayerpotentialtemperature,295.24
Meanmixedlayermixingratio,11.52
1000hPato500hPathickness,5634.00
Precipitablewater[mm]forentiresounding,34.48
