Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150926/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.48
Liftedindex,2.21
LIFTcomputedusingvirtualtemperature,2.03
SWEATindex,62.61
Kindex,22.10
Crosstotalsindex,20.30
Verticaltotalsindex,26.30
Totalstotalsindex,46.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.38
Pres[hPa]oftheLiftedCondensationLevel,886.48
Meanmixedlayerpotentialtemperature,290.21
Meanmixedlayermixingratio,7.26
1000hPato500hPathickness,5508.00
Precipitablewater[mm]forentiresounding,20.47
