Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140911/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.92
Liftedindex,9.20
LIFTcomputedusingvirtualtemperature,9.06
SWEATindex,24.01
Kindex,-11.70
Crosstotalsindex,7.10
Verticaltotalsindex,25.10
Totalstotalsindex,32.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.98
Pres[hPa]oftheLiftedCondensationLevel,765.91
Meanmixedlayerpotentialtemperature,293.53
Meanmixedlayermixingratio,4.70
1000hPato500hPathickness,5619.00
Precipitablewater[mm]forentiresounding,7.94
