Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160513/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.05
Liftedindex,11.27
LIFTcomputedusingvirtualtemperature,11.05
SWEATindex,23.00
Kindex,-30.70
Crosstotalsindex,2.70
Verticaltotalsindex,20.70
Totalstotalsindex,23.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.18
Pres[hPa]oftheLiftedCondensationLevel,872.12
Meanmixedlayerpotentialtemperature,292.40
Meanmixedlayermixingratio,7.89
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,13.98
