Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120503/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.85
Liftedindex,0.11
LIFTcomputedusingvirtualtemperature,-0.04
SWEATindex,73.60
Kindex,21.30
Crosstotalsindex,16.50
Verticaltotalsindex,25.50
Totalstotalsindex,42.00
ConvectiveAvailablePotentialEnergy,32.25
CAPEusingvirtualtemperature,61.81
ConvectiveInhibition,-18.83
CINSusingvirtualtemperature,-12.69
EquilibrumLevel,453.56
EquilibrumLevelusingvirtualtemperature,452.77
LevelofFreeConvection,869.19
LFCTusingvirtualtemperature,883.35
BulkRichardsonNumber,2.27
BulkRichardsonNumberusingCAPV,4.36
Temp[K]oftheLiftedCondensationLevel,286.53
Pres[hPa]oftheLiftedCondensationLevel,926.03
Meanmixedlayerpotentialtemperature,292.90
Meanmixedlayermixingratio,10.53
1000hPato500hPathickness,5603.00
Precipitablewater[mm]forentiresounding,28.18
