Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111110/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.39
Liftedindex,5.05
LIFTcomputedusingvirtualtemperature,4.69
SWEATindex,31.99
Kindex,-28.90
Crosstotalsindex,3.30
Verticaltotalsindex,24.30
Totalstotalsindex,27.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.83
Pres[hPa]oftheLiftedCondensationLevel,870.89
Meanmixedlayerpotentialtemperature,296.32
Meanmixedlayermixingratio,10.02
1000hPato500hPathickness,5726.00
Precipitablewater[mm]forentiresounding,16.05
