Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140709/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,21.04
Liftedindex,20.22
LIFTcomputedusingvirtualtemperature,20.17
SWEATindex,102.00
Kindex,-49.90
Crosstotalsindex,-23.30
Verticaltotalsindex,19.70
Totalstotalsindex,-3.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.55
Pres[hPa]oftheLiftedCondensationLevel,806.52
Meanmixedlayerpotentialtemperature,287.71
Meanmixedlayermixingratio,3.98
1000hPato500hPathickness,5605.00
Precipitablewater[mm]forentiresounding,5.88
