Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151216/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.72
Liftedindex,0.99
LIFTcomputedusingvirtualtemperature,0.93
SWEATindex,165.01
Kindex,18.60
Crosstotalsindex,19.80
Verticaltotalsindex,22.10
Totalstotalsindex,41.90
ConvectiveAvailablePotentialEnergy,55.68
CAPEusingvirtualtemperature,91.06
ConvectiveInhibition,-8.42
CINSusingvirtualtemperature,-4.14
EquilibrumLevel,626.30
EquilibrumLevelusingvirtualtemperature,624.94
LevelofFreeConvection,864.63
LFCTusingvirtualtemperature,875.38
BulkRichardsonNumber,5.39
BulkRichardsonNumberusingCAPV,8.82
Temp[K]oftheLiftedCondensationLevel,287.37
Pres[hPa]oftheLiftedCondensationLevel,895.42
Meanmixedlayerpotentialtemperature,296.59
Meanmixedlayermixingratio,11.52
1000hPato500hPathickness,5664.00
Precipitablewater[mm]forentiresounding,35.44
