Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151222/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.54
Liftedindex,4.53
LIFTcomputedusingvirtualtemperature,4.01
SWEATindex,137.61
Kindex,3.00
Crosstotalsindex,15.60
Verticaltotalsindex,18.70
Totalstotalsindex,34.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.83
ConvectiveInhibition,-31.80
CINSusingvirtualtemperature,-18.42
EquilibrumLevel,848.39
EquilibrumLevelusingvirtualtemperature,845.28
LevelofFreeConvection,852.17
LFCTusingvirtualtemperature,863.81
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.18
Temp[K]oftheLiftedCondensationLevel,287.79
Pres[hPa]oftheLiftedCondensationLevel,898.39
Meanmixedlayerpotentialtemperature,296.74
Meanmixedlayermixingratio,11.84
1000hPato500hPathickness,5722.00
Precipitablewater[mm]forentiresounding,22.44
