Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100309/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.69
Liftedindex,2.31
LIFTcomputedusingvirtualtemperature,1.68
SWEATindex,176.60
Kindex,18.20
Crosstotalsindex,18.40
Verticaltotalsindex,19.90
Totalstotalsindex,38.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,24.52
ConvectiveInhibition,-51.07
CINSusingvirtualtemperature,-17.85
EquilibrumLevel,743.28
EquilibrumLevelusingvirtualtemperature,650.77
LevelofFreeConvection,750.23
LFCTusingvirtualtemperature,856.71
BulkRichardsonNumber,0.01
BulkRichardsonNumberusingCAPV,58.62
Temp[K]oftheLiftedCondensationLevel,291.29
Pres[hPa]oftheLiftedCondensationLevel,931.53
Meanmixedlayerpotentialtemperature,297.27
Meanmixedlayermixingratio,14.28
1000hPato500hPathickness,5744.00
Precipitablewater[mm]forentiresounding,33.09
