Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160425/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.05
Liftedindex,0.68
LIFTcomputedusingvirtualtemperature,0.37
SWEATindex,180.61
Kindex,7.00
Crosstotalsindex,22.80
Verticaltotalsindex,24.70
Totalstotalsindex,47.50
ConvectiveAvailablePotentialEnergy,2.75
CAPEusingvirtualtemperature,6.28
ConvectiveInhibition,-14.38
CINSusingvirtualtemperature,-9.18
EquilibrumLevel,786.29
EquilibrumLevelusingvirtualtemperature,784.52
LevelofFreeConvection,828.13
LFCTusingvirtualtemperature,845.94
BulkRichardsonNumber,0.30
BulkRichardsonNumberusingCAPV,0.69
Temp[K]oftheLiftedCondensationLevel,283.66
Pres[hPa]oftheLiftedCondensationLevel,881.62
Meanmixedlayerpotentialtemperature,294.07
Meanmixedlayermixingratio,9.14
1000hPato500hPathickness,5603.00
Precipitablewater[mm]forentiresounding,22.57
