Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150905/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.53
Liftedindex,3.11
LIFTcomputedusingvirtualtemperature,2.90
SWEATindex,69.98
Kindex,13.80
Crosstotalsindex,20.40
Verticaltotalsindex,25.30
Totalstotalsindex,45.70
ConvectiveAvailablePotentialEnergy,6.96
CAPEusingvirtualtemperature,18.17
ConvectiveInhibition,-69.19
CINSusingvirtualtemperature,-57.92
EquilibrumLevel,707.32
EquilibrumLevelusingvirtualtemperature,686.56
LevelofFreeConvection,779.16
LFCTusingvirtualtemperature,785.51
BulkRichardsonNumber,0.58
BulkRichardsonNumberusingCAPV,1.52
Temp[K]oftheLiftedCondensationLevel,281.36
Pres[hPa]oftheLiftedCondensationLevel,897.26
Meanmixedlayerpotentialtemperature,290.23
Meanmixedlayermixingratio,7.67
1000hPato500hPathickness,5530.00
Precipitablewater[mm]forentiresounding,18.76
