Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120817/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.19
Liftedindex,2.71
LIFTcomputedusingvirtualtemperature,2.51
SWEATindex,76.01
Kindex,15.80
Crosstotalsindex,9.50
Verticaltotalsindex,29.50
Totalstotalsindex,39.00
ConvectiveAvailablePotentialEnergy,64.86
CAPEusingvirtualtemperature,73.73
ConvectiveInhibition,-345.85
CINSusingvirtualtemperature,-294.81
EquilibrumLevel,603.43
EquilibrumLevelusingvirtualtemperature,601.88
LevelofFreeConvection,703.72
LFCTusingvirtualtemperature,709.53
BulkRichardsonNumber,1.96
BulkRichardsonNumberusingCAPV,2.23
Temp[K]oftheLiftedCondensationLevel,280.28
Pres[hPa]oftheLiftedCondensationLevel,878.05
Meanmixedlayerpotentialtemperature,290.91
Meanmixedlayermixingratio,7.36
1000hPato500hPathickness,5535.00
Precipitablewater[mm]forentiresounding,14.25
