Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120611/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.91
Liftedindex,3.80
LIFTcomputedusingvirtualtemperature,3.63
SWEATindex,110.58
Kindex,25.00
Crosstotalsindex,21.10
Verticaltotalsindex,24.30
Totalstotalsindex,45.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.23
Pres[hPa]oftheLiftedCondensationLevel,929.83
Meanmixedlayerpotentialtemperature,288.18
Meanmixedlayermixingratio,7.86
1000hPato500hPathickness,5514.00
Precipitablewater[mm]forentiresounding,24.47
