Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140731/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,16.02
Liftedindex,15.35
LIFTcomputedusingvirtualtemperature,15.21
SWEATindex,44.99
Kindex,-25.50
Crosstotalsindex,4.50
Verticaltotalsindex,18.50
Totalstotalsindex,23.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.50
Pres[hPa]oftheLiftedCondensationLevel,816.23
Meanmixedlayerpotentialtemperature,290.91
Meanmixedlayermixingratio,5.23
1000hPato500hPathickness,5629.00
Precipitablewater[mm]forentiresounding,9.56
