Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120604/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.19
Liftedindex,7.38
LIFTcomputedusingvirtualtemperature,7.13
SWEATindex,279.25
Kindex,-6.90
Crosstotalsindex,13.10
Verticaltotalsindex,21.10
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.53
Pres[hPa]oftheLiftedCondensationLevel,901.49
Meanmixedlayerpotentialtemperature,291.04
Meanmixedlayermixingratio,8.27
1000hPato500hPathickness,5572.00
Precipitablewater[mm]forentiresounding,15.69
