Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130509/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.13
Liftedindex,2.82
LIFTcomputedusingvirtualtemperature,2.64
SWEATindex,92.61
Kindex,-2.30
Crosstotalsindex,19.90
Verticaltotalsindex,23.90
Totalstotalsindex,43.80
ConvectiveAvailablePotentialEnergy,1.01
CAPEusingvirtualtemperature,1.75
ConvectiveInhibition,-62.29
CINSusingvirtualtemperature,-51.39
EquilibrumLevel,772.61
EquilibrumLevelusingvirtualtemperature,771.90
LevelofFreeConvection,803.11
LFCTusingvirtualtemperature,807.71
BulkRichardsonNumber,0.10
BulkRichardsonNumberusingCAPV,0.18
Temp[K]oftheLiftedCondensationLevel,283.74
Pres[hPa]oftheLiftedCondensationLevel,920.05
Meanmixedlayerpotentialtemperature,290.59
Meanmixedlayermixingratio,8.80
1000hPato500hPathickness,5567.00
Precipitablewater[mm]forentiresounding,21.94
