Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140623/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,20.11
Liftedindex,15.27
LIFTcomputedusingvirtualtemperature,15.31
SWEATindex,46.09
Kindex,-37.10
Crosstotalsindex,2.90
Verticaltotalsindex,12.90
Totalstotalsindex,15.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.02
Pres[hPa]oftheLiftedCondensationLevel,913.09
Meanmixedlayerpotentialtemperature,289.46
Meanmixedlayermixingratio,7.89
1000hPato500hPathickness,5646.00
Precipitablewater[mm]forentiresounding,15.76
