Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140909/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.08
Liftedindex,7.11
LIFTcomputedusingvirtualtemperature,6.86
SWEATindex,111.60
Kindex,11.70
Crosstotalsindex,15.90
Verticaltotalsindex,17.90
Totalstotalsindex,33.80
ConvectiveAvailablePotentialEnergy,19.63
CAPEusingvirtualtemperature,28.83
ConvectiveInhibition,-8.80
CINSusingvirtualtemperature,-4.13
EquilibrumLevel,804.49
EquilibrumLevelusingvirtualtemperature,795.43
LevelofFreeConvection,890.44
LFCTusingvirtualtemperature,902.72
BulkRichardsonNumber,2.61
BulkRichardsonNumberusingCAPV,3.84
Temp[K]oftheLiftedCondensationLevel,284.27
Pres[hPa]oftheLiftedCondensationLevel,921.92
Meanmixedlayerpotentialtemperature,290.96
Meanmixedlayermixingratio,9.11
1000hPato500hPathickness,5578.00
Precipitablewater[mm]forentiresounding,20.09
