Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140604/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.28
Liftedindex,5.40
LIFTcomputedusingvirtualtemperature,5.15
SWEATindex,153.41
Kindex,1.40
Crosstotalsindex,20.00
Verticaltotalsindex,21.70
Totalstotalsindex,41.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,2.23
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-101.61
EquilibrumLevelusingvirtualtemperature,757.36
LFCTusingvirtualtemperature,784.97
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.09
Temp[K]oftheLiftedCondensationLevel,284.91
Pres[hPa]oftheLiftedCondensationLevel,915.73
Meanmixedlayerpotentialtemperature,292.19
Meanmixedlayermixingratio,9.57
1000hPato500hPathickness,5640.00
Precipitablewater[mm]forentiresounding,23.10
