Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160721/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.50
Liftedindex,7.09
LIFTcomputedusingvirtualtemperature,6.73
SWEATindex,154.19
Kindex,22.40
Crosstotalsindex,16.20
Verticaltotalsindex,19.30
Totalstotalsindex,35.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.04
Pres[hPa]oftheLiftedCondensationLevel,920.31
Meanmixedlayerpotentialtemperature,292.93
Meanmixedlayermixingratio,10.26
1000hPato500hPathickness,5668.00
Precipitablewater[mm]forentiresounding,32.95
