Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111003/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.91
Liftedindex,0.81
LIFTcomputedusingvirtualtemperature,0.64
SWEATindex,355.63
Kindex,26.60
Crosstotalsindex,26.10
Verticaltotalsindex,27.30
Totalstotalsindex,53.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,278.70
Pres[hPa]oftheLiftedCondensationLevel,871.26
Meanmixedlayerpotentialtemperature,289.91
Meanmixedlayermixingratio,6.57
1000hPato500hPathickness,5485.00
Precipitablewater[mm]forentiresounding,21.16
