Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150903/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.03
Liftedindex,-2.23
LIFTcomputedusingvirtualtemperature,-2.69
SWEATindex,312.40
Kindex,26.10
Crosstotalsindex,25.10
Verticaltotalsindex,25.90
Totalstotalsindex,51.00
ConvectiveAvailablePotentialEnergy,265.05
CAPEusingvirtualtemperature,337.83
ConvectiveInhibition,-15.53
CINSusingvirtualtemperature,-13.11
EquilibrumLevel,464.42
EquilibrumLevelusingvirtualtemperature,459.80
LevelofFreeConvection,880.52
LFCTusingvirtualtemperature,884.94
BulkRichardsonNumber,1.69
BulkRichardsonNumberusingCAPV,2.16
Temp[K]oftheLiftedCondensationLevel,289.16
Pres[hPa]oftheLiftedCondensationLevel,957.91
Meanmixedlayerpotentialtemperature,292.76
Meanmixedlayermixingratio,12.10
1000hPato500hPathickness,5606.00
Precipitablewater[mm]forentiresounding,32.04
