PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1023.0,5,22.2,15.2,65,10.72,85,6,293.4,324.3,295.3
1012.0,98,20.2,14.2,68,10.15,75,6,292.4,321.4,294.1
1000.0,200,19.4,13.4,68,9.75,65,7,292.6,320.5,294.3
925.0,865,13.8,9.9,77,8.34,15,4,293.4,317.6,294.9
919.6,914,13.4,9.8,79,8.30,10,4,293.5,317.6,295.0
890.0,1189,11.2,8.9,86,8.10,14,6,294.0,317.5,295.4
877.0,1312,10.8,6.1,73,6.78,16,6,294.8,314.7,296.0
869.0,1389,11.4,-2.6,37,3.65,17,7,296.2,307.3,296.9
858.0,1495,11.0,-5.0,32,3.09,19,8,296.9,306.4,297.4
850.0,1573,10.6,-4.4,35,3.26,20,8,297.2,307.3,297.8
817.0,1902,8.2,5.6,84,7.03,310,5,298.1,318.9,299.3
794.4,2134,7.6,3.6,76,6.29,260,3,299.9,318.8,301.0
794.0,2138,7.6,3.6,76,6.28,260,3,299.9,318.8,301.0
737.1,2743,3.4,0.7,83,5.50,245,10,301.7,318.4,302.7
700.0,3164,0.4,-1.3,88,5.00,255,22,302.9,318.3,303.8
674.0,3467,-1.5,-2.8,91,4.64,264,31,304.1,318.5,304.9
658.0,3658,-2.1,-4.4,85,4.22,270,36,305.4,318.7,306.2
644.0,3829,-2.7,-5.8,79,3.87,267,38,306.7,318.9,307.4
633.3,3962,-3.2,-12.0,51,2.42,265,40,307.6,315.5,308.1
622.0,4105,-3.7,-18.7,30,1.41,265,38,308.6,313.4,308.9
616.0,4181,-3.1,-34.1,7,0.35,265,37,310.1,311.4,310.2
611.0,4246,-3.1,-33.1,8,0.39,265,36,310.9,312.3,310.9
609.4,4267,-3.1,-33.9,7,0.36,265,36,311.1,312.4,311.1
594.0,4469,-3.5,-41.5,3,0.17,268,31,312.9,313.6,312.9
586.2,4572,-4.4,-40.0,4,0.20,270,28,313.0,313.8,313.1
533.0,5313,-11.1,-29.1,21,0.65,264,43,313.7,316.0,313.8
510.0,5650,-13.5,-31.5,20,0.54,261,50,314.7,316.7,314.8
500.0,5800,-14.5,-28.5,29,0.73,260,53,315.3,317.9,315.4
491.0,5937,-15.7,-26.7,38,0.88,260,56,315.5,318.6,315.6
480.7,6096,-16.2,-21.6,63,1.42,260,59,316.7,321.6,317.0
476.0,6170,-16.5,-19.3,79,1.75,260,60,317.3,323.3,317.6
452.0,6555,-19.7,-21.2,88,1.57,262,67,318.0,323.4,318.3
447.0,6638,-18.3,-26.3,49,1.00,262,68,320.8,324.4,321.0
442.0,6722,-18.3,-32.3,28,0.58,262,70,321.8,324.0,321.9
413.0,7224,-20.3,-39.3,17,0.31,264,79,325.5,326.7,325.6
400.0,7460,-21.3,-34.3,30,0.53,265,83,327.2,329.2,327.3
394.0,7572,-21.7,-31.7,40,0.69,265,84,328.1,330.7,328.2
391.4,7620,-22.1,-31.6,42,0.70,265,84,328.2,330.8,328.3
362.0,8191,-27.1,-30.1,76,0.87,279,84,328.9,332.2,329.1
360.1,8230,-27.2,-29.9,78,0.89,280,84,329.2,332.6,329.4
352.0,8393,-27.9,-29.1,89,0.98,279,86,330.5,334.2,330.7
329.0,8878,-30.1,-39.1,41,0.39,275,93,333.9,335.5,334.0
300.0,9530,-35.3,-42.3,49,0.31,270,102,335.5,336.8,335.6
270.0,10253,-41.3,-45.6,63,0.24,273,106,337.0,338.0,337.1
250.0,10770,-45.5,-51.5,51,0.13,275,109,338.3,338.9,338.3
231.0,11292,-49.7,-58.7,34,0.06,270,111,339.6,339.9,339.6
213.0,11816,-53.9,-60.2,46,0.05,265,113,341.1,341.3,341.1
210.7,11887,-54.5,-60.4,48,0.05,265,113,341.3,341.5,341.3
204.0,12094,-56.1,-61.0,54,0.05,262,110,341.8,342.1,341.8
200.0,12220,-56.7,-62.7,47,0.04,260,108,342.8,343.0,342.8
182.4,12802,-58.2,-78.0,6,0.01,260,98,349.5,349.6,349.5
181.0,12852,-58.3,-79.3,5,0.00,262,96,350.1,350.1,350.1
166.0,13396,-59.9,-84.9,2,0.00,280,75,356.2,356.2,356.2
165.6,13411,-59.9,,,,280,74,356.4,,356.4
150.0,14030,-60.5,,,,275,60,365.6,,365.6
143.0,14326,-61.5,,,,275,57,368.9,,368.9
136.1,14630,-63.4,,,,275,53,371.0,,371.0
123.1,15240,-67.1,,,,280,55,375.0,,375.0
121.0,15345,-67.7,,,,270,54,375.6,,375.6
111.2,15850,-67.6,,,,265,54,384.9,,384.9
100.5,16459,-67.5,,,,245,37,396.4,,396.4
100.0,16490,-67.5,,,,260,25,397.1,,397.1
95.5,16764,-68.1,,,,260,25,401.1,,401.1
95.0,16797,-68.2,,,,275,27,401.6,,401.6
86.0,17393,-69.5,,,,240,18,410.5,,410.5
82.0,17678,-70.1,,,,285,14,414.8,,414.8
81.0,17751,-70.3,,,,282,14,415.9,,415.9
72.0,18460,-66.1,,,,255,9,439.1,,439.1
70.0,18630,-65.1,,,,265,10,444.8,,444.8
68.0,18808,-63.9,,,,270,10,451.1,,451.1
65.5,19038,-62.3,,,,326,4,459.4,,459.4
64.0,19181,-62.6,,,,0,0,461.7,,461.7
56.7,19926,-64.5,,,,15,4,473.7,,473.7
50.0,20700,-62.5,,,,30,8,495.8,,495.8
46.0,21221,-61.3,,,,110,10,510.6,,510.6
41.0,21940,-59.7,,,,75,11,531.7,,531.7
40.0,22094,-59.4,,,,95,11,536.3,,536.3
38.0,22414,-58.6,,,,85,18,546.1,,546.1
35.6,22822,-57.7,,,,97,16,558.8,,558.8
33.0,23300,-58.8,,,,110,13,568.0,,568.0
32.8,23338,-58.9,,,,109,13,568.8,,568.8
