Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131105/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.38
Liftedindex,8.43
LIFTcomputedusingvirtualtemperature,8.23
SWEATindex,107.22
Kindex,-5.60
Crosstotalsindex,17.80
Verticaltotalsindex,19.30
Totalstotalsindex,37.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.02
Pres[hPa]oftheLiftedCondensationLevel,871.82
Meanmixedlayerpotentialtemperature,291.23
Meanmixedlayermixingratio,7.20
1000hPato500hPathickness,5624.00
Precipitablewater[mm]forentiresounding,18.94
