Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160823/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.77
Liftedindex,1.44
LIFTcomputedusingvirtualtemperature,1.10
SWEATindex,182.41
Kindex,29.80
Crosstotalsindex,22.70
Verticaltotalsindex,23.70
Totalstotalsindex,46.40
ConvectiveAvailablePotentialEnergy,0.01
CAPEusingvirtualtemperature,0.76
ConvectiveInhibition,-68.32
CINSusingvirtualtemperature,-43.30
EquilibrumLevel,703.30
EquilibrumLevelusingvirtualtemperature,702.15
LevelofFreeConvection,709.45
LFCTusingvirtualtemperature,721.18
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.03
Temp[K]oftheLiftedCondensationLevel,285.84
Pres[hPa]oftheLiftedCondensationLevel,912.33
Meanmixedlayerpotentialtemperature,293.45
Meanmixedlayermixingratio,10.23
1000hPato500hPathickness,5615.00
Precipitablewater[mm]forentiresounding,28.55
