Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.17
Liftedindex,5.89
LIFTcomputedusingvirtualtemperature,5.71
SWEATindex,24.01
Kindex,-10.70
Crosstotalsindex,0.70
Verticaltotalsindex,24.70
Totalstotalsindex,25.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.83
Pres[hPa]oftheLiftedCondensationLevel,890.67
Meanmixedlayerpotentialtemperature,294.43
Meanmixedlayermixingratio,9.80
1000hPato500hPathickness,5689.00
Precipitablewater[mm]forentiresounding,18.26
